user_id,business_id,stars,text
cqWNjqhE9x8Cv0Y2JPEZLQ,NF5y2h5puwfpstsIV2prQQ,1.0,Pizza came out cold. We ordered the classic pepperoni and there were probably three slices of pepperoni in the entire pizza. It was just all sauce and cheese.
xNKjIktegMyHVSXFznJTRg,I6Xa5eF9Jv9VM6ms_dkY8A,5.0,"Amazing wine list for great value, stunning decor and awesome service combined with best mahi fish I have ever enjoyed!"
3Oo9cTk5R8kMtzXurkBCDg,hcFSc0OHgZJybnjQBrL_8Q,5.0,Out of site food! I could seriously eat myself silly on there soup dumplings! I would eat there every week if I were closer! Love it!
ozk-73DE2FM8PHOrGB8q_g,EK8ffCSILp-2fqqvtAqeaQ,5.0,Just walked in and was greeted with great customer service. They quoted me a 30 minute wait  but it was much less then that. They are very hands on with showing you the things that's wrong with your car. Excellent service for just an oil change.
9r_B-nDAj4PpP4KLV9qN4Q,Ns20WGWn6s6niKAGIQB4UQ,5.0,Great venue.  Food was good and the beer was cheap.  Chicken tinga torta before Sister Sparrow and Anders Osbourne show. Good night for a Monday.
WEiBrkpp-V3rU4smU234xg,XZbuPXdyA0ZtTu3AzqtQhg,5.0,This place is good. The staff is friendly and not fake. The food is good. Casual atmosphere..
rCP8IHV4Cc2TnMsuEx4OWw,swX3Vj3dQsz1YlCRmwNQEQ,5.0,This is by far the best restaurant! From the moment you walk in till you leave everything is done with class. Food is always great
PkoeWn9mOu-FMNLhj0_eDA,vKKSF1_1JNnRMaoNPQb5Lw,5.0,By far my favorite pizza in town! The deep dish is to die for and so is their service! I have eaten here countless times and have never been let down!
GvUG04nim2dt7ohTuAAr0g,7t-sLd21ouUxLryJuDkUBg,5.0,FELICIA IS THE ONLY ONE FOR MY HAIR!!! Also everyone is warm and inviting. Love this location!!
cN5Vq2cEZHhZSoI4kiZ-bw,XZbuPXdyA0ZtTu3AzqtQhg,2.0,"I just spoke with the manager (JP) and he was VERY nice about the whole situation, so I will give Mesa Grill another shot next time I'm in Vegas."
5g5BjhARiZ4zw0SthMH0OQ,1aVqiz43klXaFJUUx0H5fw,5.0,"Always friendly and coffee is delish!!! Get a Bob Marley!!!  You can also try a butter beer if you feel, especially hot!!!   We came on opening day and it was nice to see that they had it organized and quick. Considering the long lines of cars and foot traffic. Cops directing lines too!!  So glad to see them on my side of town!!!"
UUM5np2cZmXuh7cNlFJbDA,28adZ4lsuUeVB2aWzohK9g,4.0,Old stand by. Love this place. Try the chicken lollipops.   Great place to meet up with friends before heading out to other adventures on an evening in Toronto
SZfdMw8-4yuyCgi-fNsytw,KG4dklrK6sGerhNrihDVnA,5.0,Great job Allen. The rest of the group did a good job also. We shopped around for a Honda Pioneer 700-4 and they came up with the best price and service. We drove 25 miles across town due to their price and service. Highly recommended.
X7mx2zqKsXtA0BRXErpPqw,dPxZI9lrKTl5dvFfnb1_Ig,5.0,"Amazing! Amazing! Amazing! Bravo! The vodka sauce is EXTREMELY hard to put down when you have them with garlic knots. The lobsta ravioli is one of if not THE best ravioli dishes in Las Vegas. The service was great and they keep the place looking authentic but not run down. The fried rice balls with marinara was an awesome appetizer. Total bill for 2 with glass of wine each and app was $60. Such a great place, will definitely return!"
MPstTvi8V-08em9ZSfStcw,2N6geaTHR3g7RW-V23FNOQ,5.0,"Love, love, LOVE  my ladies at Decor Nails.  Like clockwork, I'm in every 2-3 weeks.  Lena, Sharon, and Z are THE BEST!!! I recommend Decor Nails to all of my clients and get nothing but compliments (daily) about my fabulous nails!  The salon is in tip top shape and very clean. The owner, Mai, will accommodate you in any way possible.  They even serve adult beverages!  Oh, and for gel and regular polish, their selection can't be beat.  They have the most options I've ever seen at any salon.  And their prices are great too!!!!!"
Rl9tRa2QlcjGSvIfUVFwSQ,FNCJpSn0tL9iqoY3JC73qw,5.0,I feel so lucky to have found Centennial dermatology! The entire staff was welcoming and friendly from the front desk staff to the nurse! I saw Adam the PA and he was very friendly and listened to my concerns. I also got a chemical peel which was included. I highly recommend this facility!
afbBrv8hlpxmpak5cZgppQ,IghwtXL8ZgK2dEL62Pzhrw,5.0,There's a reason that Tacos Huicho keeps winning the People's Choice Award at the Taco Festival each year. They are the real deal authentic. No frills. Just good good food. Plus they set up in the parking lot late nights on the weekends so to get your late-night grub on.
uqEPHUnpXhb18sXIAccmhw,CzqYP9VKJBzGLnp14naScA,4.0,Very nice place to eat in this airport.  The green chilli burger was very spicy and perfectly flavorful.  Also as messy as can be.
1b6fTYg0OVjIrHfd2Az8vg,3oMcNguqRNMxsb_j0Vdqsw,5.0,"Florence, who took my order, was very friendly. Both my sandwhich and coffee were made correctly and came out hot and delicious."
caJPjRVEPN-AjhHPjXbXBg,Zmfq3DVhHdtVChhSxzoUHw,5.0,"Had a great meal, bang bang shrimp was our fav. Date night ended with fried bananas and coconut sticky rice ice cream. Yum!"
enBfRBaKqj1qyiuZF_c73A,cFp-Kr831uIA3F6o5aeV2Q,2.0,"You can practically smell the Abercrombie and Fitch cologne and hear the sound of collars popping as you enter this place. Douche central.  Food was decent, but it took 15 minutes for them to make 3 sliders to go. They advertise these fancy dipping sauces but they were out of everything except ketchup -- how exotic. Prices are also outrageous -- $14 for 3 tiny sliders and a small fry.  I will definitely not go back."
9U7kTkMzomzUYFxjzGRmzg,_jjWYDq1dWjUJfU7ELTYpA,5.0,"The owner came over to check on my meal.  We got to talking and he brought me a couple of samples of meat that I didn't order.  They were just as delicious as the ribs I was eating.  Really nice guy and great food.  The homemade pickles and marinated onions were a great touch, and a big step up from the fluorescent green pickles I get at the other BBQ places.  Highly recommend!!"
E0Mx_HoSvQqQ9959ddcabw,ZUZBA9EBWfML5aSJmH7yvw,5.0,"What can I say to explain the experience.  The staffing is as good as the Flowers.  The Papa's Og is the best! Don't take my word for it,  come on in and enjoy the experience as I do always!"
ajT318Q-3Da09VkrjUP2Bg,l0oVZJVmSi6AyVX2DUVoqA,1.0,I have been to this location multiple times and although there front staff is friendly the wait times are between 45 to 120 minutes with an appointment.   It is unacceptable to expect patients to wait around this long. I would recommend going anywhere else for your imaging.
e36kRKyjB36CzB0Bkdk8ow,MMOEaEcq-bsg_RYWHSC4_g,5.0,"This is by far my favourite place to get food! We love the owners, the flavour and the options! The best curry in Calgary, in my opinion!"
s1hZZMkaWCql09X-cGUQEQ,xA6L2w_TlbxHubb1xeBE8w,5.0,"I LOVE this place! I have been here for lunch and dinner and it's awesome for both. Would like to come for breakfast next time too! I have had their dosa and idlis and both are really good! The chutneys and sambar and all that are awesome and their service is friendly and fast. I would definitely recommend coming here for authentic Indian food, especially South Indian!"
1yET7sh0wqpEqlZtkPHINQ,osJfovV0FGBDo4n7eD4-AQ,5.0,"This place is amazing! The tri tip torta is spicy, with great flavor.  I had it delivered, and it was here in less then 30 min. I would definitely return."
UoNEitmZyw8uw_MXDLjo9w,A8yT6LIlgRn18p1qbW9-ZA,1.0,"No impressed at all with the food taste, but it is not that bad. I had a take out of kabobs with salad and bread. The bad rating is for the Huge Bug that was in my salad... and I mean huge!!!"
bcvBaTWT1t8oP0S5DThtRA,kQVE5uK55htLXi50QMrneQ,5.0,"We had our garage door opener replaced today.  Bill A. was our Technician, he was very professional and patiently answered all of my questions in detail.   The price was competitive, and my new garage door opener was installed in no time!  This is the company to use for all of your garage door needs.   Robin W"
UgrAiZLhhNOkHqdJAz4Otw,ZKlprQqBWOQnQZblJfVPwg,5.0,Only place in the area that makes an authentic Vienna beef Chicago style hot dog.  Simply awesome!
CKRfBUqQGaVCYTKN5kDrzw,e1tqT4QNOUqDiOvmaIcxfQ,4.0,Fantastic lesson on Moroccan cooking and how to adapt to your kitchen. We made lamb tangine and couscous. Chef Alyssa taught us in easy to understand steps and the helpers brought around the ingredients. I loved the goat cheese honey lavender cigar desserts. We went as a date night Valentines present and it was awesome.  You can reserve the date night table for a little more and cook together for more romance!
JChUc7LW5sTAxSHx9CE0Tw,sLhPQEYQpSgFpc9xV4M3HQ,1.0,All I got to say that I went there for an estimate Told them not to do any work on the vehicle just the estimate and they did the work anyway with no written or verbal consent from me. I was lied by the Service Manager Noel and even threatened over the phone by the tool of a GM they have. Oh and I have the whole conversation recored to prove what an unprofessional business they run. DO NOT EVER DO BUSINESS WITH THIS DEALER.
vNtvq_4UKeJ6q11V3OXXRg,qk6GznRuKZZIzGuFN8YTTw,5.0,"Fat Freddy's is great! The food is always good, and the customer service really cannot be beat. Their staff is a pleasure to work with, and so professional. We have been using Fat Freddy's for a monthly breakfast meeting for the past 5 or so years, and I can't believe I'm just now reviewing! This is long overdue. Occasionally last minute meetings come up and they ALWAYS come through. I never have to worry about anything when Fat Freddy's is catering!"
qoJ8V_iKNqkQ7MRj-L8Xgg,3JekfARgFuMeLTMcOpgqyQ,4.0,"I'm not a huge fan of the icecream but I love this place all the same. Wonderful staff, great food, and the ambiance of atmosphere is always retro. Love it."
fVXzEotHRGMtkWkCcbqDUw,zY7c7GNmP4o2dCWvpNaj8A,5.0,Love this shop! Great vintage style reproduction dresses. The owner was very helpful and has great style.
xDYZjoE02HNXMH9dZXVlig,OGVHlFHSXjHuioOvm1wVqg,1.0,"I'd give this a 1/2 star above the Rusty Dory if it were possible, but it's not, and Jackman Inn has done little to deserve it.  Smoky to the point of suffocation, old men wearing too much cologne, and a DJ who seems to only play the bottom half Hot 100 Billboard hits are a sample of the highlights.  It's far enough out of the way that you're unlikely to see too many new faces from week to week.  For what it is--a neighborhood bar to get local yinzers drunk--I guess it works.  Best beer on tap is Yuengling."
BFFDzZR0ixxD3azljG5ysA,gg1Qw0HhF47DCRth8jUY0A,5.0,"After disappointment at 2 different locations of Starbucks, I would give Mia and Terry (I am sure I spelled her name wrong, but she is a very sweet and attentive lady) praise. There's a long line, but they are both efficient, friendly, and helpful. With their nice smiles, I don't mind waiting and coming more often."
bI86ODuJdYxvkIbx4a-uxg,tKi4OvAlckcVzeP92InsOQ,5.0,A great establishment with great entertainment. The lanes are always kept up and the seating is nice as well.
KQm9OgdujLZiMRTksmj83w,_cs_J4j8XXyBgihJs83qUg,1.0,Stick with Popeye's.   I ordered fried okras and the quality was not that great. I thought I was chewing on gum. The chicken had tons of fatty parts.
qb6PmJJH-lKI5B8hv8d0sg,Ie6Dvs2PqepbkMc3DI2Fcw,5.0,"My daughter loves My Gym. She gets so much more out of it then fitness. They work on listening, team work, and patience just to name a few. Coaches Sabrina and Alex are great with kids. I would definitely recommend this place to anyone who needs to keep their kids busy"
3vb4eZEtqVr7mcKW2dFzhw,aEtbXqbkf2BnwEVWQ2yjUw,5.0,Amazing authentic tacos. Great looking buildout. You have to wait in line to order but that's ok because you can watch a sweet old lady make tortillas. Great addition to roosevelt district
XR8aay5RuQSBdGppG1dFmA,ES_4CV52Zm1Rw-fIBdIgFg,5.0,The manager Dominique knows service recovery and does it very well. Left satisfied and very happy. Sprint didn't unlock my iPhone after I left their service. Apple can't do it either but service was inherent. Yay Dominique!
RwBO2Qupt5rrXe13RsUYPA,nXfTvWaTLxF1koYurYDAZQ,1.0,"Go to another Louboutin store. The sales lady here is very judgemental and I honestly never received such horrible service. I'm used to sales reps from CL to be super helpful, courteous and patient. I mean I'm about to spend a couple thousand dollars. I know I walked in with a jersey and some jeans, but never judge a book by its cover. Wish I got her name that way I can put it here, but she isn't worth my time. I went to Crystals to buy me shoes. Go there! The sales ladies are much much nicer!!"
YZ0VpxrftkngBkV7AQyK8Q,uSxWwjS7wbK2XeVwlgSqdw,1.0,I have to give this business a bad review because of safety. The netting was horribly maintained so therefore there were many holes. I was not playing and I was shot in the shoulder. The paintball missed my 4 year sons face buy a few inches. Also the employees did not enforce the barrel plug rule consistently. There where many children running around in a unsafe environment. I hope they resolve these issues soon.
QHleJIvanRwhEXa2LVcmcQ,qxVcSWGKyH3HkkHV8NinDA,1.0,The worst service I have ever had in my life. You need different servers that actually care about your customers. I will not ever be coming back to this bar.
miYadhpWV81SXUEae3LX_A,TVYJx5iUkLJFiuiXc8rxEQ,4.0,"Pizza, pizza, pizza. Love it. Nello's is a good laid back place to get together with some family and/or friends and have lots of options for pizza and sald, and knock a few back. Service is about 4 stars too."
71n9OR7gprMVrjOkTkdizQ,01aNlDhbMObjc9OdAHuNpQ,5.0,"I love this place. Above average Chinese food in my opinion, and prices are very reasonable. Looks to be just a family who runs it and they are always friendly."
qWOarY5fsrVi2zdWmk30QA,q_KQbgnaYDlPx8EHTydcBQ,3.0,"Is an average cafe.  I came here because I saw couple postings from my friends.  I ordered the shrimp chicken laksa.  The shrimp was great, however you can taste the chicken came out from the freezer :( overall most dishes are on the salty side.  Prob will not come back for awhile."
dfIBWTN9kAevqKfM14w2Hg,u2q_84hHvKGl5hKnAE7zNw,4.0,Food is always good and so are the prices. Service however is slow. They have a great happy hour on sushi!
qWMUWDjI1wXWnmzlQc2BuA,BNDwvhLvZqmXkpYrhjBeJA,3.0,always awkward walking in but staff are actually pretty friendly and helpful. They don't really have a lot of merchandise but I dig the simplicity. Shoes on the left and clothing on the right. They sometimes get limited edition shoes for you sneaker heads out there. It's a nice shop but just not enough merchandise.
KX__TxaftZYt3Dd3U64t3w,bsrj9_hFAql3dlSf244zpg,2.0,1.  Front desk was rude 2.  Restaurant service was very good 3.  Spa was awful 4.  Location - too far from the strip  I expect more from the Trump International Hotel.
nq6UKzZGp8I3j1LFYEw_Fg,Ul6JwluSTm12PVDIqnNaTg,5.0,I absolutely love coming to KAYA.  The food is amazing! AMAZING!!! And they have a nice Beer selection on draft.  Id suggest making reservations if you're going to be eating dinner there any evening or lunch on the weekend.   I've been there perhaps ten times now and the food and service are solid 10s.
1ickSuyOWWKWdQpauKmkEw,tuTAKHUm7ErDRZ2Yll8LzQ,4.0,Tax is included in prices and I like it. I feel like I save money. I can eat a lot by $8 or $9. Foods are good. I tired Poutine and Tacos and both were very good. I will come back regular basis more.
s49XcBEol0Zf4HsvB6TC2A,zuUWG7OdMv6awFRYhEYT5Q,5.0,"I tried  Local today for the 1st time with 3 others. We all LOVED our food. I had the 3 Rivers burger. It was DELICIOUS! I also took a bite of the Pittsburgh pretzel, it was so good!! The portions for the price were GREAT! We will be back. The place is warm, welcoming and quite beautifully decorated!"
0GF4cIGAibKWoWonNITaDQ,NA-9WSNjAqJVzpgC29xURQ,5.0,Ben did a great job with his service. There were several options to get the door open and he suggested the best way.
NWn-_SfY8VPR6of3U9jfAQ,5Yc1owD5Unq7Ko8H-ZAdYg,2.0,"Not really impressed, show had it's entertaining moments but I guess you have to have a bit of alcohol in your system to enjoy it in it's entirety ."
iQtw19gqUjDMynCqgvHPvQ,dv-HXTl4m2mwiRLqNVkFFg,5.0,"The staff and Doctors at Riggs Road Vet Clinic are top notch.   In the past few years, we have had to make the difficult decision to put two of our beloved furry family members to sleep.  The doctors and staff were very kind and compassionate.  They explained our options and never made judgments.  Each time they made our pets comfortable in their final moments and helped us through the process.  They even sent a sympathy card following our loss.   The office is clean and bright.  The staff is friendly and helpful.  They offer a wide variety of services/"
fnm2_d2L4RJ4-UKbt7LKuQ,jrPd6PSzDWloFTXDkmw_Tw,5.0,"The best shopping experiences during my home improvement projects.  Many of the other retails just pointed and said that will work, yea not really.  The manager and the staff I dealt with discussed options, advantages/disadvantages and helped me narrow down my search and selection so I would have everything I wanted and needed throughout my house.  I highly recommend them and I will continue to shop at this location.  Price and selection was also best I found."
iIq26ZqG1UDQyatsw-Q8gQ,LM-U6caLCa5lbGpa4TEWVQ,5.0,"This apartment complex is truly amazing, beyond excellent. The floor plans are much more then open compare to others for the price. The grounds of the complex are always well landscaped and maintained.  Walking distance to lifetime fitness, whole foods, Starbucks and more.... The staff is great and very friendly. All my needs were accomplished without any problems. I literally love everything about living here. Mayra, Diana and Jessica will for sure take care of you!"
Op4nl8DoP-0sTEsALUaOgQ,n2tiSHECXkFv47aIkxvSDA,5.0,Outstanding food !! The owner is a real cut up cracking jokes one after the other . His son is a waiter and his wife does the cooking.  I hated to leave when I was done dinning . You even get a hug before u leave.. can't wait to return .
3-iOmqIejmJYi1twGcr2cg,0FUtlsQrJI7LhqDPxLumEw,5.0,Great food and even better desserts. Prices are reasonable and food portions are the perfect size. They find the seats for you so no need to worry about the long lines.
KTFO8BbKAZvHy3BtvL7hvA,VlMRR74NjdysPIfaUUSoBA,1.0,The manager would not even show him self. Do not eat there the steak is hard and over priced.
GUs8BvCnLHQ3_gOb1EWKCg,KalAJyO0Zpg3K1wVwYXBHA,4.0,"Went for a business dinner and sat on the patio....it was HOT, but so pretty.  Wine was a very good price, service was fine and the food was lovely."
d4KpxSjdy8sgRRueL-CgxA,tCdku8Xrba2xTlN1_TIBWA,5.0,"Best everything! Food and staff! Had the Koffee Kyphon Club Sandwich, Cream of Asparagus Soup, and Coconut Cream Pie!"
NOk1OPGFqGUUDdDFY_5B0A,Jt28TYWanzKrJYYr0Tf1MQ,3.0,"Margaritas were delicious, and the food was average tex-mex. Definitely not as good as a hole in the wall mexican place, but it did the trick when we were just off the plane and looking for a decent meal and some drinks! I would recommend for a casual lunch."
WuPvx19BoHd-M08O4AfCdA,MjeeiLhVq3-BBz-A997r0w,5.0,I do like this place a lot better then the big box stores. Very helpful and friendly here. I do volunteer work at an animal rescue around the corner and the folk's here have been very supportive whenever I've had a need.
dnd2ZrUT4wr0aNDVlbSj5g,QeGkAHAKUT-TkyPUsl2PIg,5.0,"We took our 6 month old shih-poo for a bath after his very muddy romp at the dog park....and my 11 year old kid was with me and we had a blast washing Zeus!  The supplies were great, clean and staff was super friendly. Much more fun than the usual bath tub wash!"
dUjIqhAm6wK3QElh1jLk7A,oaqbLDW3wNqkynlnp4mvlw,3.0,Just OK a little disappointed..I was alone and felt that I was rushed and ignored.
MIt7cFhofVtjQt5SGQvvuQ,ii9kqE9s4456Jn9asz-BPQ,5.0,Service is a little slow but atmosphere and great food make up for it. Came in from Texas and had a chicken and it was great. I would recommend this restaurant for families and/or friends.
Rrt9Pv93dnaAWHb7Y0Ro3A,UgWVMUWFrr6bt3NSfuKrGQ,1.0,Ordered two sandwiches for delivery at 8:30pm. The gentleman on the phone told me one hour.  After 1.5 hrs I called and the person told me it was out for delivery along with 7 other deliveries and it should be there soon.  Two hours later...still waiting.
DTl0SQ_9ApT_YhIcppwqgw,9YAxSh6w7Tk46RJD9B_VcQ,4.0,"Very nice staff who took the time to explain everything on the menu and offered us samples. This is actually a big chain in the U.S that just opened first store in Canada. There is Italian ice, milkshakes, frozen custard and more. We tried the gelati with the mango italian ice and vanilla frozen custard. It was sooooo refreshing and mango flavour was delicious as real fruits are used. The frozen custard is like a soft serve ice cream but with a more rich taste. Overall, good value for what we were getting!"
h80-Kav7CAq1BrqOsKx5jg,GBuB1uV9NRrtaLxZoVhi7w,2.0,The attendant stopped preparing our order for a customer that just walked in. Not impressed with the donuts and the boba. It tasted like chalk.
4be1wSNkFdL_isBBsMWXtw,e2ApirIzYID9xIye0r_gKQ,5.0,Great food and service. They cook everything made to order.   California Omelet is great! Fried Zucchini is one of my favorite things! So glad they opened one in Centennial Hills!
VnmHj9Zo4_YXPk22fdNoRg,BzDvGft8UQraA8waOU1BOA,5.0,"TJs is the only Butcher/Deli you will ever need in Lakewood.  Their Brats are by far the best I have ever had and I have tried a lot, plus they always come up with new brats all the time I recommend TJs specialty. Amazing assorted meats, fresh cuts upon request.  Best atmosphere around the type of place you can walk in and ask for your usual.  I frequent TJs and am always welcomed with a smile.  I love the place and will forever be a patron."
SIGQgzGkVb_EHsRIvskmmA,PFOPBxMDFZM0vFrI5R8txQ,2.0,This McDonald's is sub par.... Their was only a couple people working the seating area was not clean it is a really old McDonald's could definitely use a face lift.. Fries were soggy yuck!!!
Hso6C5T_q2nu-U5iYq8GrA,fskIA-YRflPnwHWL7Q8bLg,5.0,"I just love Havana Café, it is quiet and charming place for lunch and dinner.  BJ, is an wonderful person and her cooking is amazing.  This is an authentic Caribbean cousine and it like being in the islands.  Love the empanadas and Cuban pork sandwiches."
E-ZAACaiYtfN64y2z3IYLA,Y3vtXQz3zPc5AVyUAsAj5Q,4.0,Great atmosphere.  The pho is declining in quality compared to a year ago.  Service is good.
leAgIlXp5Ll1F4_DglbAUg,58APdML-PG_OD4El2ePTvw,5.0,Amazing food and wonderful service! We got there right before it opened and we're lucky to get an outside table. It was a gorgeous day and the breakfast was simply incredible. My husband was not very thrilled with his Salmon cake but other than that scarfed the rest of his and mine down!
v0gO8TM85wDqMJhXe5azww,1OvstkNuF7jk-9Mn9K7i7g,1.0,"The worst haircut I have ever received. I asked her to layer my hair, the layers are uneven and there is a huge chunk missing on the right side. Very disappointed. Will not be back."
Ft0-KUGvYJOD-jXgQFypHA,CK-Gv3vqIlWOrKP4fhT8_g,4.0,Hot dogs were delicious and fun to mix and match toppings. They do fried dogs too and it's great. Beer selection is obviously fantastic. Check our their beer cave!
wix14bBFkrxWEQCY55Ln0g,1QJFpZxLbHbXSKohWp9uIA,4.0,Great meals and you absolutely get your money's worth.  We usually get two meals from every entree.  Restaurant is always busy so expect a wait especially during the winter months.
E_qTuZSlAEowSCFeCS6IKg,XwJ6fZRVbxQYRsryy4-qDw,5.0,"Great food, I've been here about 4 times now. Every time the food is great and service is great. I've tried their Jumbo Fried Shrimp, Fried rice, Breaded Elote Balls and the Steamed Shrimp (Urban Mix). So far everything is really good. Also I really like their garlic bread, if you like garlic butter then it is a must."
9NrmZBQOsYG_T2jClPdiHw,eYJcI9cI6-kJ2NQpYdHcLw,1.0,"Tried to eat here today, wife's food took 30 mins ( for chicken goujons!!!!!) mine still hasn't arrived after another 15 mins so we called for check , lady with tattoos on right arm should be thought restaurant skills, manager owner? With Irish tattoo on chest should learn how to manage Shocking and drove me to a negative review when I would normally just say nothing"
8zRJrtAxuI2L4Xeq4QxD2g,TTEzgDKVBJYm1oHIlCMCEQ,5.0,We could not be happier with what Desert Gardens did for us. We completely relandscaped front and back and (much to my surprise) added a waterfall that we just love. They were incredibly adaptable and their follow up excellent. Our place looks fabulous!! A great experience!
Icl34tQrYvFSxhZqmaJVpg,37kk0IW6jL7ZlxZF6k2QBg,3.0,"well.... I think I was expecting a lot more for a restaurant that needed 1 month advance reservation. I think the price/portion/decor is suitable for its location. We were group of five and had the set menu. The food and service was not bad, but was not great either..... everything was kind of.... average."
zswALAoBmo0olWyRWz2YOw,CvpXZRF-I7wfm19dW1jOXA,1.0,Gave this place a second try but no good.  Pastas are dry and bland. Chicken Parm didn't have any cheese. Chicken Marsala seemed to be made with cream of mushroom. Food quality is not great.
tokvzAJsfEuu90jK5mb08g,tM_MMrMFwf5rJv9rbu4NQQ,3.0,"Hey, this isn't a bad review, but you need to know what you're gonna get. Large portions of food... Yes, but for folks that don't want to get a fish stick. Don't come here unless you want the chicken strips. I wanted fish. If you see the photos on any of the reviews of the fish, that's what you'll get. One poster said it reminded him of the frozen fish sticks that his mom used to make.  If you want chicken strips, then you'll love theirs."
yd52J509YtzRhhNCEvFjrw,CvonRhKDJaH155xhtpz_iw,5.0,The boss Pizza was delicious.  The kids Pizza was pretty big. Overall great service.  Brian the waiter was very attentive and polite.  The beer selection was amazing. Great spot for family and friends.
GbK68o5bR_uPbX_qEQjAFw,EfAqol3tWckyNrBMIooJmg,5.0,"Very good food!! Nihari, tandoori chicken, naan, tea very very tasty. A lil rude owner but food is really good! Since we don't have many halal choices in las vegas. Biryani smelled good but we didn't get any cuz we were already too full."
dt9IHwfuZs9D9LOH7gjNew,NhRR-2iy3N3y-lcPu27UYA,5.0,This place is great. My mom's kitty is named Abbey Kitty. She is from the street Abbey that Gateway is on. She is a long haired kitty and her fur gets knotted up and dreadlocked. We get her grooming taken care of here. It reminded me of when I worked for the Cuyahoga County and had to take unpaid days off as a cost saving measure for their budget. Why you ask? Because we get her fur low (furlough). They really do take care of the animals here.
Af5OQyBd_vHHeUrmcgk-XQ,Ec9CBmL3285XkeHaNp-bSQ,4.0,"Great customer service. Our server was very friendly and helpful. We ordered their ox tail fried rice, and it was sooo good and not dry like most fried rice. Super moist, just how I like!!;) I would def come back here again when I'm in Vegas!!!"
-t9kQSbZ0Hnehu-L8GmSZA,1YC7AbQMlNb5mLUlwwaa3w,3.0,3.5 stars Good pizza and decent beer list!  Their pizza are really big and a medium size pizza is definitely enough for two people with still some leftover to spare. They do not skimp on the toppings and the crust tastes great. I would definitely visit again!
mEiW3BaCvOLKSmgi8qoQAQ,qhQS3KPJs9cya6tcQCEk2A,4.0,"Food is good, service is good.  Breakfast is very reasonable and you get a lot.  The waitress is very willing to satisfy you if you want to add or change something.  Everyone is welcoming.  Can not beat the food for the price.  Fish and chips are great, also the burgers top."
TUOj8sUc4eyEe35ZUZN4ZQ,-PGsEXB6DFTVKa1eDOlzWA,5.0,"Absolutely love it here, we get the fresh squeezed orange juice and decaf coffee and all breakfast stuff we tried, Enat our waitress is wonderful, she even knows we like our O.J and decaf coffee and they have this new flax seed bread and fresh avocado on top, TOTALLY DELICIOUS...."
D8Ja0eIPki2nF9V7eH12xg,kYli-nDMENotoxZonriBLA,1.0,"Ordered the medium sushi platter for take out.  Sashimi was fresh and high quality but the rice was extremely tough, as if it wasn't fully cooked. If the rice was not rock hard I would give 4 stars for this place."
nFlAyVPp4-dtfb0j3oKefQ,PcqvHCSagI_2eq_I-Sza7A,5.0,"Amazingly great waffles!! My husband and I ordered one to share, Nutella strawberries and whipped cream with a side of fresh peaches. It took us less than 5 minutes to polish it off and wish we had ordered our own instead of sharing."
aKQ9RToYxsRQATnf5sBTQA,bsrj9_hFAql3dlSf244zpg,4.0,"A golden hotel without a casino. You think Trump would have built an elevated golden sidewalk to lead his masses from the hotel to at least Fashion Show, but sadly no... A bit of jay walking, dodge that taxi and loffers in the dirt get you to the strip. On the bright side, the 49th floor standard room has a GREAT view of the strip, is super spacious, has free Wi-Fi, kitchenette & a WHIRLPOOL Tub! Well worth the Jay Walking ;D"
7GqN3YfXScADcUVe_veYRQ,BGGQOJQTQerEQu0kHbT_UQ,5.0,Our server Sarah Jean was fantastic. She spent the right amount of time explaining the menu. She took our starters order and then let us enjoy. Upgraded our wine and then ordered our entrees. Perfect service. Will be back.
ld5WHH1Z5tr8vqAD3M-k2Q,S8FDnhP4WKlRhJxSIkcxFg,5.0,"This is the greatest new concept/entertainment bar ever.  Upscale Atmosphere, food, drinks, music, and play games with guns.  Like laser tag for adults.  Feel your inner James Bond!  Such fun!"
3VSXGpollr0CAee0_BROtw,t5DQeB3dORfNwx9otGUrSA,5.0,An Irish bar that features an insane amount of tequila.   One of the best bars on Carson. Great bartenders and Jake is great on Saturday nights. Cheap drinks and a great atmosphere.   You should drink here.
caNkfro5MOHZ_JjUpPvq-Q,qAAUo6MLWE25WxtsXFurBg,5.0,Very efficient service!! I brought my favorite pair of jeans here for alterations and they worked magic. Prices are unbelievable and dry cleaning was done is couple days. Well worth the visit hands down.
QUZohQl3lFoVnw2_LphTHA,vrU9f2x__QeSBvt6Er8NCQ,2.0,"Ordered drunken noodles and the Thai Dumplings. Dumplings were tasty with nice garlic & spice, but $8 for 4 tiny dumplings was a bit much. The drunken noodles had some kick, but the abundance of baby corn, celery, & carrots was a BIG disappointment. How about some peppers? Underwhelmed and overpriced"
PR4WdsVokM9-6jAMGJatgg,rcaPajgKOJC2vo_l3xa42A,5.0,Just amazing. Ate here twice since it was so good. The bone marrow appetizer was basically the best thing I ate. The sauce was so amazing and it did not go to waste with the fresh baked bread on the table. The cheese selection was amazing.
tJ1Om5KXCtSRhbDzs5g8tw,tYYJYqbw1zasFUCqrkawKQ,1.0,"I have been here numerous times and each time it's gotten worse than the last. Yesterday was the final straw. The service has always been perfect, never a complaint however, the entire place smells like a nursing home. Urine soaked diapers to be exact. Never again."
